title	tags
RT @ARanganathan72: HALF A MILLION Sri Lankan Tamil Hindus are also excluded because Lanka is not mentioned in the #CitizenshipAmendmentBil…	['Sri Lanka']
RT @KushLiveNow: Fathima Nusra - The Muslim girl who draws Buddhist art.Pictures: Shirly Upul Kumara of @bbcsinhala More: https://t.co/…	['Sri Lanka']
RT @AJEnglish: "Two weeks after Sri Lanka's elections, prospects for justice and reconciliation between the different communities lie in ta…	['Sri Lanka']
RT @OfficialSLC: 📸 Sri Lanka Test Squad led by Dimuth Karunaratne arrives in Islamabad to take part in a two match Test series. #PAKvSL htt…	['PAKvSL']
Arrival of Sri Lanka team at Islamabad.Warm welcome to Sri Lanka Team in #Pakistan #PAKvSL https://t.co/G1YQuJvVU2	['Pakistan', 'PAKvSL']
#SriLanka’s authorities must end discrimination against #LGBTI people. Read #Spectrum, a #comic book recounting th… https://t.co/RdfSOOnPak	['SriLanka', 'LGBTI', 'Spectrum', 'comic']
RT @ARanganathan72: HALF A MILLION Sri Lankan Tamil Hindus are also excluded because Lanka is not mentioned in the #CitizenshipAmendmentBil…	['Sri Lanka']
RT @ARanganathan72: HALF A MILLION Sri Lankan Tamil Hindus are also excluded because Lanka is not mentioned in the #CitizenshipAmendmentBil…	['Sri Lanka']
He is included in the Pakistan Under-19 World Cup. He is also there in the Pakistan team for the Tests against Sri… https://t.co/G0FG2STIPQ	['Sri Lanka']
RT @kaushalyaBDe: 2010 - 2019Started my advance diploma, did my degree, finished my masters.Started as a waiter, then a project officer,…	['Sri Lanka']
RT @ZaidZamanHamid: Few people realize that 3 largest terrorist organizations in Asia, which have killed a million civilians, were all crea…	['Sri Lanka']
RT @OfficialSLC: 📸 Sri Lanka Test Squad led by Dimuth Karunaratne arrives in Islamabad to take part in a two match Test series. #PAKvSL htt…	['PAKvSL']
RT @OfficialSLC: 📸 Sri Lanka Test Squad led by Dimuth Karunaratne arrives in Islamabad to take part in a two match Test series. #PAKvSL htt…	['PAKvSL']
Welcome team Sri Lanka to Pakistan, we whole nation love you and proud on our friendship,thanks for bringing cricke… https://t.co/6x56HXsAW4	['Sri Lanka']
RT @NewDirectionsBC: Japan, Vietnam, China, the U.S. , India, Singapore, Spain, Sri Lanka and Malaysia...each country is presenting their a…	['Sri Lanka']
Welcome SRI Lanka team#PAKvSL	['PAKvSL']
RT @ARanganathan72: HALF A MILLION Sri Lankan Tamil Hindus are also excluded because Lanka is not mentioned in the #CitizenshipAmendmentBil…	['Sri Lanka']
RT @OfficialSLC: 📸 Sri Lanka Test Squad led by Dimuth Karunaratne arrives in Islamabad to take part in a two match Test series. #PAKvSL htt…	['PAKvSL']
"The feeling will be like I am on debut once again" : Fawad Alam on selection for Sri Lanka Testshttps://t.co/4dAJS0c3GN	['Sri Lanka']
RT @OfficialSLC: 📸 Sri Lanka Test Squad led by Dimuth Karunaratne arrives in Islamabad to take part in a two match Test series. #PAKvSL htt…	['PAKvSL']
RT @SKS_Shivhare: Number of rapes per 100,000 citizens (excluding unreported cases)South Africa: 132.4Sweden: 63.5Australia: 28.6US: 2…	['Sri Lanka']
RT @ARanganathan72: HALF A MILLION Sri Lankan Tamil Hindus are also excluded because Lanka is not mentioned in the #CitizenshipAmendmentBil…	['Sri Lanka']
Welcome SRI Lanka team https://t.co/ClX4lnUXaF#PAKvSL	['PAKvSL']
RT @KushLiveNow: Fathima Nusra - The Muslim girl who draws Buddhist art.Pictures: Shirly Upul Kumara of @bbcsinhala More: https://t.co/…	['Sri Lanka']
RT @ZaidZamanHamid: Few people realize that 3 largest terrorist organizations in Asia, which have killed a million civilians, were all crea…	['Sri Lanka']
RT @ARanganathan72: HALF A MILLION Sri Lankan Tamil Hindus are also excluded because Lanka is not mentioned in the #CitizenshipAmendmentBil…	['Sri Lanka']
RT @Raajajii: True.You know why , because Islamophobia is SECULARISM has Global Market whereas Hinduphobia is for Communals Bhakts. In In…	['Sri Lanka']
Sri Lanka reached Pakistan for playing two test matches . CT by @TheRealPCBMedia https://t.co/RIS9GW0vLE	['Sri Lanka']
RT @AJEnglish: "Two weeks after Sri Lanka's elections, prospects for justice and reconciliation between the different communities lie in ta…	['Sri Lanka']
@nasir_ehsan12 @sidhant @suhasinih And it continues to affect India-Sri Lanka relations till now! (In negative sense)	['Sri Lanka']
RT @cobrainfo1: According to the more accurate sources, there is still some small Daesh controlled territory in Syria and Iraq:https://t.…	['daesh']
RT @AzadiRojava: In December 2019 there are still daesh minded idiots on twitter who promote slavery. On Ezidi &amp; others. https://t.co/LLjF3…	['daesh', 'daesh']
RT @UlricShannon: Azzat, I’d be honoured to visit Sinjar.  Canadian colleagues of mine have been fortunate to visit as part of our support…	['daesh']
RT @achopkins1: From #Turkey interior ministry today: 11 French suspected Daesh/ISIS members have been deported back to their home country.…	['Turkey']
RT @Gulnuray: In recent operation: We’ve blocked over 465 tunnels. If #YPG are minding their business in #Syria, why are they diggging tunn…	['YPG', 'Syria']
RT @Gulnuray: In recent operation: We’ve blocked over 465 tunnels. If #YPG are minding their business in #Syria, why are they diggging tunn…	['YPG', 'Syria']
RT @selectedwisdom: Thousands of foreign fighters to ISIS https://t.co/w8zgPUChGc https://t.co/J3GcDX7JeY	['isis']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
RT @WelshCelt: British Isis captives ‘could be handed over to Assad’ https://t.co/nhYeuhbHZe #Assad do it!!!!!	['Assad']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
RT @Gulnuray: In recent operation: We’ve blocked over 465 tunnels. If #YPG are minding their business in #Syria, why are they diggging tunn…	['YPG', 'Syria']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
RT @Upyourjunker1: We don't want you back Shamima Begun.You made you bed, you sleep in it... https://t.co/CQXPtiFM59	['isis']
RT @AnonCassi: #Justice Jacksonville, FLMan Indicted For Attempting To Provide Material Support To Terrorist Org🔥[alleged] Islamic State…	['Justice']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
RT @graham_claytor: In 7 BCE, a man named Catilius Nikanor from Alexandria visited the Temple of Isis on the island of Philae in the extrem…	['isis']
#At least three thousands and eight Hundreds ISIS Fighters killed&amp;too many others badly wounded after a powerful Bo… https://t.co/yDUjiReqvX	['At']
RT @Gulnuray: In recent operation: We’ve blocked over 465 tunnels. If #YPG are minding their business in #Syria, why are they diggging tunn…	['YPG', 'Syria']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
RT @mcDarke: Mr @Independent Is it me or did they not mention in the article that she collapses in to a heap right at the end of the video.…	['isis']
RT @BrendaPerrott: Save this loyal loving boy 💙!  Named after goddess ISIS by nycacc,  the pronunciation is same as he grew up with which w…	['isis']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
@realDonaldTrump Thank you President  Trump! You Embrace Our Military, While Barry supported &amp; released  a Isis Lea… https://t.co/dZ9kgIuNqF	['isis']
RT @PaulSte67312330: @opiniafacts @britainelects @Survation Sorry ISIS lover, its not	['isis']
RT @yhwhuniversity: The #Bible shows violence of ancient earth, with the answer being unblemished #Jesus the true Prince of Peace!Isaiah 9…	['Bible', 'Jesus']
RT @Gulnuray: In recent operation: We’ve blocked over 465 tunnels. If #YPG are minding their business in #Syria, why are they diggging tunn…	['YPG', 'Syria']
RT @DoItForMaMa: Tulsi is now directly taking on CIA and ARAMCO. Wow. Did not think I'd see anything this direct.. https://t.co/YbxfIx8lsH	['isis']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
RT @Gulnuray: In recent operation: We’ve blocked over 465 tunnels. If #YPG are minding their business in #Syria, why are they diggging tunn…	['YPG', 'Syria']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
RT @Gulnuray: In recent operation: We’ve blocked over 465 tunnels. If #YPG are minding their business in #Syria, why are they diggging tunn…	['YPG', 'Syria']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
RT @Gulnuray: In recent operation: We’ve blocked over 465 tunnels. If #YPG are minding their business in #Syria, why are they diggging tunn…	['YPG', 'Syria']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
RT @Gulnuray: In recent operation: We’ve blocked over 465 tunnels. If #YPG are minding their business in #Syria, why are they diggging tunn…	['YPG', 'Syria']
RT @Gulnuray: In recent operation: We’ve blocked over 465 tunnels. If #YPG are minding their business in #Syria, why are they diggging tunn…	['YPG', 'Syria']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
RT @Gulnuray: In recent operation: We’ve blocked over 465 tunnels. If #YPG are minding their business in #Syria, why are they diggging tunn…	['YPG', 'Syria']
RT @Gulnuray: In recent operation: We’ve blocked over 465 tunnels. If #YPG are minding their business in #Syria, why are they diggging tunn…	['YPG', 'Syria']
RT @Gulnuray: In recent operation: We’ve blocked over 465 tunnels. If #YPG are minding their business in #Syria, why are they diggging tunn…	['YPG', 'Syria']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
RT @Gulnuray: In recent operation: We’ve blocked over 465 tunnels. If #YPG are minding their business in #Syria, why are they diggging tunn…	['YPG', 'Syria']
RT @Gulnuray: In recent operation: We’ve blocked over 465 tunnels. If #YPG are minding their business in #Syria, why are they diggging tunn…	['YPG', 'Syria']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
RT @JulieReichwein1: EXCLUSIVE: Keith Ellison Aiding ISIS Tied Mosque To Intimidate And De-Platform Citizen Journalist-Laura Loomer https:/…	['isis']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
RT @Gulnuray: In recent operation: We’ve blocked over 465 tunnels. If #YPG are minding their business in #Syria, why are they diggging tunn…	['YPG', 'Syria']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
RT @Gulnuray: In recent operation: We’ve blocked over 465 tunnels. If #YPG are minding their business in #Syria, why are they diggging tunn…	['YPG', 'Syria']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
RT @AskAnshul: CPM Govt in Kerala:1. October: Transferred a Cop for serving notice to rape accused Bishop Franco.2. December: Drops sec…	['isis']
RT @Gulnuray: In recent operation: We’ve blocked over 465 tunnels. If #YPG are minding their business in #Syria, why are they diggging tunn…	['YPG', 'Syria']
